timestamp,timestamp_nsec,satellites_visible,satellites_used,status
1754911514.2273731,1754911514227373198,0,0,18
1754911514.2472641,1754911514247264264,0,0,18
1754911514.2672064,1754911514267206507,0,0,18
1754911514.2884536,1754911514288453501,0,0,18
1754911514.3075411,1754911514307541082,0,0,18
1754911514.3272667,1754911514327266769,0,0,18
1754911514.3473418,1754911514347341852,0,0,18
1754911514.3673737,1754911514367373824,0,0,18
1754911514.388555,1754911514388555076,0,0,18
1754911514.4074838,1754911514407483765,0,0,18
1754911514.427367,1754911514427366875,0,0,18
1754911514.447376,1754911514447375905,0,0,18
1754911514.467391,1754911514467391071,0,0,18
1754911514.488062,1754911514488061964,0,0,18
1754911514.5074549,1754911514507454795,0,0,18
1754911514.527385,1754911514527384963,0,0,18
1754911514.5476446,1754911514547644556,0,0,18
1754911514.567421,1754911514567420892,0,0,18
1754911514.5883563,1754911514588356303,0,0,18
1754911514.6074145,1754911514607414563,0,0,18
1754911514.6273901,1754911514627390169,0,0,18
1754911514.6473963,1754911514647396342,0,0,18
1754911514.6673732,1754911514667373287,0,0,18
1754911514.6884181,1754911514688418193,0,0,18
1754911514.7073026,1754911514707302583,0,0,18
1754911514.727415,1754911514727415023,0,0,18
1754911514.7475865,1754911514747586481,0,0,18
1754911514.7674139,1754911514767413948,0,0,18
1754911514.7885187,1754911514788518741,0,0,18
1754911514.8073988,1754911514807398775,0,0,18
1754911514.8272982,1754911514827298239,0,0,18
1754911514.847339,1754911514847338908,0,0,18
1754911514.8673477,1754911514867347786,0,0,18
1754911514.8884845,1754911514888484391,0,0,18
1754911514.9075634,1754911514907563390,0,0,18
1754911514.9273443,1754911514927344279,0,0,18
1754911514.9474752,1754911514947475237,0,0,18
1754911514.967414,1754911514967413824,0,0,18
1754911514.9970996,1754911514997099597,0,0,18
1754911515.0032449,1754911515003244940,0,0,18
1754911515.1075492,1754911515107549206,0,0,18
1754911515.1272955,1754911515127295538,0,0,18
1754911515.1474936,1754911515147493502,0,0,18
1754911515.1673315,1754911515167331446,0,0,18
1754911515.187964,1754911515187963887,0,0,18
1754911515.207491,1754911515207490916,0,0,18
1754911515.2273319,1754911515227331973,0,0,18
1754911515.2473905,1754911515247390412,0,0,18
1754911515.2673118,1754911515267311835,0,0,18
1754911515.2883537,1754911515288353638,0,0,18
1754911515.307448,1754911515307448016,0,0,18
1754911515.3273351,1754911515327335204,0,0,18
1754911515.347327,1754911515347326895,0,0,18
1754911515.3672855,1754911515367285460,0,0,18
1754911515.388429,1754911515388428877,0,0,18
1754911515.407524,1754911515407524175,0,0,18
1754911515.4272902,1754911515427290261,0,0,18
1754911515.44739,1754911515447389988,0,0,18
1754911515.4673808,1754911515467380698,0,0,18
1754911515.4879498,1754911515487949832,0,0,18
1754911515.5073225,1754911515507322505,0,0,18
1754911515.5272498,1754911515527249825,0,0,18
1754911515.5472696,1754911515547269493,0,0,18
1754911515.5673344,1754911515567334439,0,0,18
1754911515.5882115,1754911515588211595,0,0,18
1754911515.6075156,1754911515607515610,0,0,18
1754911515.6272695,1754911515627269621,0,0,18
1754911515.647396,1754911515647396058,0,0,18
1754911515.667355,1754911515667355121,0,0,18
1754911515.688366,1754911515688365879,0,0,18
1754911515.7074206,1754911515707420483,0,0,18
1754911515.7274246,1754911515727424729,0,0,18
1754911515.7474244,1754911515747424323,0,0,18
1754911515.7674217,1754911515767421799,0,0,18
1754911515.7882636,1754911515788263667,0,0,18
1754911515.8074827,1754911515807482678,0,0,18
1754911515.8273494,1754911515827349335,0,0,18
1754911515.8472972,1754911515847297198,0,0,18
1754911515.8675575,1754911515867557423,0,0,18
1754911515.8882098,1754911515888209889,0,0,18
1754911515.9075956,1754911515907595616,0,0,18
1754911515.9276805,1754911515927680429,0,0,18
1754911515.9474583,1754911515947458164,0,0,18
1754911515.9673598,1754911515967359769,0,0,18
1754911515.9965444,1754911515996544319,0,0,18
1754911516.0021996,1754911516002199754,0,0,18
1754911516.1074572,1754911516107457255,0,0,18
1754911516.127379,1754911516127378893,0,0,18
1754911516.1473362,1754911516147336141,0,0,18
1754911516.1674461,1754911516167446088,0,0,18
1754911516.188423,1754911516188422954,0,0,18
1754911516.2074323,1754911516207432220,0,0,18
1754911516.2272494,1754911516227249352,0,0,18
1754911516.2472968,1754911516247296829,0,0,18
1754911516.2675126,1754911516267512522,0,0,18
1754911516.2884257,1754911516288425706,0,0,18
1754911516.3073332,1754911516307333175,0,0,18
1754911516.3274083,1754911516327408247,0,0,18
1754911516.3473327,1754911516347332808,0,0,18
1754911516.3672326,1754911516367232646,0,0,18
1754911516.388313,1754911516388313084,0,0,18
1754911516.4074707,1754911516407470702,0,0,18
1754911516.4273612,1754911516427361214,0,0,18
1754911516.4472458,1754911516447245855,0,0,18
1754911516.4673052,1754911516467305222,0,0,18
1754911516.4878557,1754911516487855575,0,0,18
1754911516.5073903,1754911516507390348,0,0,18
1754911516.5273104,1754911516527310331,0,0,18
1754911516.5473,1754911516547300031,0,0,18
1754911516.5673053,1754911516567305442,0,0,18
1754911516.5883243,1754911516588324396,0,0,18
1754911516.607372,1754911516607372114,0,0,18
1754911516.6273549,1754911516627354899,0,0,18
1754911516.6472764,1754911516647276355,0,0,18
1754911516.6674068,1754911516667406688,0,0,18
1754911516.6881974,1754911516688197450,0,0,18
1754911516.7072568,1754911516707256902,0,0,18
1754911516.7271976,1754911516727197539,0,0,18
1754911516.747393,1754911516747392861,0,0,18
1754911516.7673934,1754911516767393443,0,0,18
1754911516.7883184,1754911516788318337,0,0,18
1754911516.8075545,1754911516807554495,0,0,18
1754911516.8272474,1754911516827247293,0,0,18
1754911516.8473172,1754911516847317236,0,0,18
1754911516.8672667,1754911516867266660,0,0,18
1754911516.8885057,1754911516888505682,0,0,18
1754911516.9074094,1754911516907409392,0,0,18
1754911516.9272363,1754911516927236436,0,0,18
1754911516.9473498,1754911516947349679,0,0,18
1754911516.9672995,1754911516967299488,0,0,18
1754911516.9962287,1754911516996228775,0,0,18
1754911517.001303,1754911517001303050,0,0,18
1754911517.1072993,1754911517107299241,0,0,18
1754911517.1272893,1754911517127289195,0,0,18
1754911517.1473405,1754911517147340645,0,0,18
1754911517.167446,1754911517167445811,0,0,18
1754911517.1879091,1754911517187909096,0,0,18
1754911517.2073424,1754911517207342280,0,0,18
1754911517.2273598,1754911517227359818,0,0,18
1754911517.2473948,1754911517247394829,0,0,18
1754911517.267429,1754911517267429084,0,0,18
1754911517.2883482,1754911517288348152,0,0,18
1754911517.3074188,1754911517307418877,0,0,18
1754911517.3274264,1754911517327426394,0,0,18
1754911517.3473237,1754911517347323678,0,0,18
1754911517.367386,1754911517367386012,0,0,18
1754911517.38829,1754911517388289888,0,0,18
1754911517.4074762,1754911517407476143,0,0,18
1754911517.427386,1754911517427386162,0,0,18
1754911517.4473512,1754911517447351213,0,0,18
1754911517.467334,1754911517467334010,0,0,18
1754911517.48799,1754911517487989845,0,0,18
1754911517.5077345,1754911517507734422,0,0,18
1754911517.5273225,1754911517527322524,0,0,18
1754911517.5475445,1754911517547544572,0,0,18
1754911517.5673153,1754911517567315350,0,0,18
1754911517.5884283,1754911517588428279,0,0,18
1754911517.6074061,1754911517607406144,0,0,18
1754911517.6273615,1754911517627361562,0,0,18
1754911517.6473594,1754911517647359435,0,0,18
1754911517.667379,1754911517667378854,0,0,18
1754911517.688342,1754911517688342002,0,0,18
1754911517.707371,1754911517707371061,0,0,18
1754911517.727289,1754911517727288974,0,0,18
1754911517.7472892,1754911517747289256,0,0,18
1754911517.7672803,1754911517767280451,0,0,18
1754911517.7881272,1754911517788127204,0,0,18
1754911517.807414,1754911517807414071,0,0,18
1754911517.8274825,1754911517827482570,0,0,18
1754911517.84739,1754911517847389889,0,0,18
1754911517.8674521,1754911517867452047,0,0,18
1754911517.8883162,1754911517888316037,0,0,18
1754911517.9074616,1754911517907461618,0,0,18
1754911517.927438,1754911517927438112,0,0,18
1754911517.9475067,1754911517947506703,0,0,18
1754911517.9673665,1754911517967366418,0,0,18
1754911517.996491,1754911517996490970,0,0,18
1754911518.0020056,1754911518002005615,0,0,18
1754911518.1073883,1754911518107388322,0,0,18
1754911518.1274729,1754911518127472872,0,0,18
1754911518.1474023,1754911518147402276,0,0,18
1754911518.1672845,1754911518167284577,0,0,18
1754911518.1883337,1754911518188333769,0,0,18
1754911518.2073698,1754911518207369853,0,0,18
1754911518.2272544,1754911518227254421,0,0,18
1754911518.247401,1754911518247400983,0,0,18
1754911518.2673059,1754911518267305825,0,0,18
1754911518.2883708,1754911518288370833,0,0,18
1754911518.3076317,1754911518307631841,0,0,18
1754911518.3273916,1754911518327391588,0,0,18
1754911518.3475075,1754911518347507396,0,0,18
1754911518.3674748,1754911518367474780,0,0,18
1754911518.3885157,1754911518388515791,0,0,18
1754911518.4073675,1754911518407367388,0,0,18
1754911518.4271932,1754911518427193157,0,0,18
1754911518.447433,1754911518447432885,0,0,18
1754911518.4674196,1754911518467419591,0,0,18
1754911518.4880855,1754911518488085501,0,0,18
1754911518.507515,1754911518507514967,0,0,18
1754911518.5272331,1754911518527233209,0,0,18
1754911518.5472982,1754911518547298275,0,0,18
1754911518.567278,1754911518567277865,0,0,18
1754911518.5883203,1754911518588320212,0,0,18
1754911518.6073396,1754911518607339661,0,0,18
1754911518.6273859,1754911518627385749,0,0,18
1754911518.6473367,1754911518647336685,0,0,18
1754911518.6672997,1754911518667299759,0,0,18
1754911518.688066,1754911518688065942,0,0,18
1754911518.7072687,1754911518707268692,0,0,18
1754911518.7271616,1754911518727161579,0,0,18
1754911518.7472246,1754911518747224618,0,0,18
1754911518.7674239,1754911518767423799,0,0,18
1754911518.7882953,1754911518788295227,0,0,18
1754911518.8075325,1754911518807532496,0,0,18
1754911518.8273556,1754911518827355563,0,0,18
1754911518.8472881,1754911518847288187,0,0,18
1754911518.867402,1754911518867402113,0,0,18
1754911518.8883972,1754911518888397313,0,0,18
1754911518.9075186,1754911518907518677,0,0,18
1754911518.9274545,1754911518927454392,0,0,18
1754911518.9474258,1754911518947425793,0,0,18
1754911518.9673514,1754911518967351541,0,0,18
1754911518.9964721,1754911518996472172,0,0,18
1754911519.0023432,1754911519002343164,0,0,18
1754911519.1076577,1754911519107657706,0,0,18
1754911519.1273785,1754911519127378353,0,0,18
1754911519.1473002,1754911519147300135,0,0,18
1754911519.1672723,1754911519167272284,0,0,18
1754911519.1884766,1754911519188476465,0,0,18
1754911519.2075574,1754911519207557329,0,0,18
1754911519.227487,1754911519227487143,0,0,18
1754911519.2474668,1754911519247466839,0,0,18
1754911519.2674906,1754911519267490688,0,0,18
1754911519.2883494,1754911519288349323,0,0,18
1754911519.3074028,1754911519307402797,0,0,18
1754911519.3273916,1754911519327391543,0,0,18
1754911519.347553,1754911519347552904,0,0,18
1754911519.3673782,1754911519367378156,0,0,18
1754911519.388667,1754911519388667016,0,0,18
1754911519.4076924,1754911519407692324,0,0,18
1754911519.4275868,1754911519427586681,0,0,18
1754911519.4475741,1754911519447574169,0,0,18
1754911519.4674706,1754911519467470545,0,0,18
1754911519.4879885,1754911519487988363,0,0,18
1754911519.507358,1754911519507357965,0,0,18
1754911519.5274088,1754911519527408772,0,0,18
1754911519.54746,1754911519547460082,0,0,18
1754911519.5675435,1754911519567543563,0,0,18
1754911519.5884914,1754911519588491399,0,0,18
1754911519.6073906,1754911519607390660,0,0,18
1754911519.627348,1754911519627347896,0,0,18
1754911519.6474783,1754911519647478264,0,0,18
1754911519.6674068,1754911519667406691,0,0,18
1754911519.688439,1754911519688438776,0,0,18
1754911519.7074287,1754911519707428661,0,0,18
1754911519.7275379,1754911519727537959,0,0,18
1754911519.7475448,1754911519747544651,0,0,18
1754911519.767234,1754911519767234101,0,0,18
1754911519.7883477,1754911519788347640,0,0,18
1754911519.8073118,1754911519807311880,0,0,18
1754911519.8272407,1754911519827240696,0,0,18
1754911519.8474035,1754911519847403482,0,0,18
1754911519.8674114,1754911519867411285,0,0,18
1754911519.888556,1754911519888556106,0,0,18
1754911519.9074924,1754911519907492496,0,0,18
1754911519.9274602,1754911519927460114,0,0,18
1754911519.9475563,1754911519947556351,0,0,18
1754911519.9673972,1754911519967397122,0,0,18
1754911519.9968874,1754911519996887537,0,0,18
1754911520.002976,1754911520002976010,0,0,18
1754911520.1073837,1754911520107383759,0,0,18
1754911520.1273313,1754911520127331250,0,0,18
1754911520.1473637,1754911520147363745,0,0,18
1754911520.1674225,1754911520167422540,0,0,18
1754911520.1888425,1754911520188842630,0,0,18
1754911520.2077608,1754911520207760834,0,0,18
1754911520.2272298,1754911520227229865,0,0,18
1754911520.247276,1754911520247275954,0,0,18
1754911520.2674038,1754911520267403846,0,0,18
1754911520.2884717,1754911520288471586,0,0,18
1754911520.3073843,1754911520307384222,0,0,18
1754911520.32742,1754911520327420076,0,0,18
1754911520.347362,1754911520347362002,0,0,18
1754911520.3673384,1754911520367338342,0,0,18
1754911520.388367,1754911520388366863,0,0,18
1754911520.4073267,1754911520407326762,0,0,18
1754911520.4273787,1754911520427378705,0,0,18
1754911520.447513,1754911520447513001,0,0,18
1754911520.467409,1754911520467408940,0,0,18
1754911520.488191,1754911520488190980,0,0,18
1754911520.5075586,1754911520507558645,0,0,18
1754911520.5273488,1754911520527348798,0,0,18
1754911520.5474043,1754911520547404311,0,0,18
1754911520.5673854,1754911520567385362,0,0,18
1754911520.5883453,1754911520588345402,0,0,18
1754911520.6075885,1754911520607588411,0,0,18
1754911520.627286,1754911520627286032,0,0,18
1754911520.6473482,1754911520647348231,0,0,18
1754911520.6672657,1754911520667265708,0,0,18
1754911520.6882207,1754911520688220646,0,0,18
1754911520.7074068,1754911520707406874,0,0,18
1754911520.7275515,1754911520727551405,0,0,18
1754911520.7473412,1754911520747341048,0,0,18
1754911520.7674,1754911520767400091,0,0,18
1754911520.7883182,1754911520788318043,0,0,18
1754911520.8075473,1754911520807547253,0,0,18
1754911520.8273365,1754911520827336617,0,0,18
1754911520.8472273,1754911520847227266,0,0,18
1754911520.8673763,1754911520867376322,0,0,18
1754911520.888353,1754911520888353144,0,0,18
1754911520.9073865,1754911520907386565,0,0,18
1754911520.9273765,1754911520927376579,0,0,18
1754911520.9472837,1754911520947283661,0,0,18
1754911520.967256,1754911520967256110,0,0,18
1754911520.9977176,1754911520997717689,0,0,18
1754911521.0024564,1754911521002456406,0,0,18
1754911521.1073773,1754911521107377318,0,0,18
1754911521.127406,1754911521127405775,0,0,18
1754911521.1473625,1754911521147362520,0,0,18
1754911521.1673949,1754911521167394938,0,0,18
1754911521.188314,1754911521188314024,0,0,18
1754911521.2072926,1754911521207292503,0,0,18
1754911521.2272825,1754911521227282461,0,0,18
1754911521.2474048,1754911521247404836,0,0,18
1754911521.2674203,1754911521267420398,0,0,18
1754911521.2883954,1754911521288395517,0,0,18
1754911521.3073263,1754911521307326249,0,0,18
1754911521.3272514,1754911521327251519,0,0,18
1754911521.3473501,1754911521347350112,0,0,18
1754911521.367248,1754911521367248007,0,0,18
1754911521.3882222,1754911521388222280,0,0,18
1754911521.4073539,1754911521407353891,0,0,18
1754911521.4274986,1754911521427498649,0,0,18
1754911521.4474096,1754911521447409708,0,0,18
1754911521.467233,1754911521467232958,0,0,18
1754911521.4879353,1754911521487935193,0,0,18
1754911521.5074494,1754911521507449410,0,0,18
1754911521.5272357,1754911521527235693,0,0,18
1754911521.5472286,1754911521547228654,0,0,18
1754911521.5674565,1754911521567456586,0,0,18
1754911521.588148,1754911521588148082,0,0,18
1754911521.6074817,1754911521607481801,0,0,18
1754911521.6272216,1754911521627221607,0,0,18
1754911521.6473525,1754911521647352565,0,0,18
1754911521.6673665,1754911521667366461,0,0,18
1754911521.6882303,1754911521688230324,0,0,18
1754911521.7073338,1754911521707333737,0,0,18
1754911521.7271848,1754911521727184857,0,0,18
1754911521.7473443,1754911521747344154,0,0,18
1754911521.7673721,1754911521767372091,0,0,18
1754911521.7882924,1754911521788292477,0,0,18
1754911521.8074222,1754911521807422108,0,0,18
1754911521.827207,1754911521827207126,0,0,18
1754911521.847276,1754911521847275956,0,0,18
1754911521.8671799,1754911521867179775,0,0,18
1754911521.8880084,1754911521888008437,0,0,18
1754911521.907336,1754911521907336001,0,0,18
1754911521.9271834,1754911521927183348,0,0,18
1754911521.9472477,1754911521947247798,0,0,18
1754911521.9672658,1754911521967265933,0,0,18
1754911521.9961152,1754911521996115243,0,0,18
1754911522.002256,1754911522002255984,0,0,18
1754911522.107385,1754911522107384846,0,0,18
1754911522.127172,1754911522127171995,0,0,18
1754911522.1474102,1754911522147410198,0,0,18
1754911522.167374,1754911522167373832,0,0,18
1754911522.1882176,1754911522188217644,0,0,18
1754911522.2076652,1754911522207665254,0,0,18
1754911522.2273977,1754911522227397574,0,0,18
1754911522.247253,1754911522247253024,0,0,18
1754911522.2673516,1754911522267351680,0,0,18
1754911522.2884164,1754911522288416368,0,0,18
1754911522.307731,1754911522307730872,0,0,18
1754911522.3272848,1754911522327284765,0,0,18
1754911522.3473547,1754911522347354713,0,0,18
1754911522.3673763,1754911522367376336,0,0,18
1754911522.3883026,1754911522388302582,0,0,18
1754911522.4075265,1754911522407526495,0,0,18
1754911522.4272041,1754911522427204228,0,0,18
1754911522.4473002,1754911522447300112,0,0,18
1754911522.467299,1754911522467298976,0,0,18
1754911522.4878109,1754911522487810815,0,0,18
1754911522.5074117,1754911522507411795,0,0,18
1754911522.5273035,1754911522527303542,0,0,18
1754911522.547453,1754911522547452883,0,0,18
1754911522.5674999,1754911522567499867,0,0,18
1754911522.5883317,1754911522588331766,0,0,18
1754911522.6073089,1754911522607308879,0,0,18
1754911522.627169,1754911522627168971,0,0,18
1754911522.6471741,1754911522647174148,0,0,18
1754911522.667516,1754911522667516021,0,0,18
1754911522.6884685,1754911522688468439,0,0,18
1754911522.7074738,1754911522707473666,0,0,18
1754911522.7272055,1754911522727205469,0,0,18
1754911522.7472448,1754911522747244897,0,0,18
1754911522.7672994,1754911522767299412,0,0,18
1754911522.7882764,1754911522788276400,0,0,18
1754911522.8073902,1754911522807390206,0,0,18
1754911522.8273044,1754911522827304468,0,0,18
1754911522.8472614,1754911522847261359,0,0,18
1754911522.8672187,1754911522867218687,0,0,18
1754911522.8881805,1754911522888180495,0,0,18
1754911522.9075463,1754911522907546229,0,0,18
1754911522.9273832,1754911522927383189,0,0,18
1754911522.9474301,1754911522947430235,0,0,18
1754911522.967379,1754911522967379205,0,0,18
1754911522.996621,1754911522996620807,0,0,18
1754911523.0017812,1754911523001781176,0,0,18
1754911523.107306,1754911523107306041,0,0,18
1754911523.1274672,1754911523127467075,0,0,18
1754911523.1472313,1754911523147231440,0,0,18
1754911523.1672525,1754911523167252432,0,0,18
1754911523.188291,1754911523188290969,0,0,18
1754911523.20729,1754911523207289871,0,0,18
1754911523.2272034,1754911523227203330,0,0,18
1754911523.2473216,1754911523247321601,0,0,18
1754911523.2672248,1754911523267224857,0,0,18
1754911523.2883105,1754911523288310645,0,0,18
1754911523.3074703,1754911523307470398,0,0,18
1754911523.3272333,1754911523327233362,0,0,18
1754911523.3474224,1754911523347422445,0,0,18
1754911523.3673842,1754911523367384239,0,0,18
1754911523.3883753,1754911523388375258,0,0,18
1754911523.4074056,1754911523407405721,0,0,18
1754911523.4272437,1754911523427243804,0,0,18
1754911523.4473913,1754911523447391297,0,0,18
1754911523.4675186,1754911523467518673,0,0,18
1754911523.4881725,1754911523488172571,0,0,18
1754911523.5072927,1754911523507292646,0,0,18
1754911523.527257,1754911523527257007,0,0,18
1754911523.547393,1754911523547393197,0,0,18
1754911523.567478,1754911523567477998,0,0,18
1754911523.588433,1754911523588433063,0,0,18
1754911523.6074102,1754911523607410221,0,0,18
1754911523.627388,1754911523627387996,0,0,18
1754911523.6474433,1754911523647443259,0,0,18
1754911523.6674128,1754911523667412727,0,0,18
1754911523.6883678,1754911523688367759,0,0,18
1754911523.7074213,1754911523707421393,0,0,18
1754911523.7272992,1754911523727299315,0,0,18
1754911523.7472775,1754911523747277598,0,0,18
1754911523.7673182,1754911523767318336,0,0,18
1754911523.7882717,1754911523788271661,0,0,18
1754911523.8075035,1754911523807503349,0,0,18
1754911523.8272116,1754911523827211602,0,0,18
1754911523.8472347,1754911523847234762,0,0,18
1754911523.8672166,1754911523867216633,0,0,18
1754911523.8882608,1754911523888260885,0,0,18
1754911523.9075322,1754911523907532332,0,0,18
1754911523.9273064,1754911523927306318,0,0,18
1754911523.9474142,1754911523947414195,0,0,18
1754911523.967235,1754911523967234984,0,0,18
1754911523.9968715,1754911523996871497,0,0,18
1754911524.002872,1754911524002871996,0,0,18
1754911524.1073112,1754911524107311228,0,0,18
1754911524.1273365,1754911524127336538,0,0,18
1754911524.1473618,1754911524147361660,0,0,18
1754911524.1671894,1754911524167189414,0,0,18
1754911524.188246,1754911524188245965,0,0,18
1754911524.2073536,1754911524207353661,0,0,18
1754911524.2272172,1754911524227217159,0,0,18
1754911524.2472003,1754911524247200173,0,0,18
1754911524.2675126,1754911524267512511,0,0,18
1754911524.288143,1754911524288142824,0,0,18
1754911524.3072743,1754911524307274368,0,0,18
1754911524.3274646,1754911524327464693,0,0,18
1754911524.3474734,1754911524347473292,0,0,18
1754911524.3674262,1754911524367426143,0,0,18
1754911524.3883278,1754911524388327927,0,0,18
1754911524.4075246,1754911524407524567,0,0,18
1754911524.4273221,1754911524427322209,0,0,18
1754911524.447462,1754911524447462192,0,0,18
1754911524.4673479,1754911524467347756,0,0,18
1754911524.4878395,1754911524487839571,0,0,18
1754911524.507423,1754911524507422885,0,0,18
1754911524.5276334,1754911524527633388,0,0,18
1754911524.547472,1754911524547471982,0,0,18
1754911524.5674553,1754911524567455263,0,0,18
1754911524.588255,1754911524588254813,0,0,18
1754911524.6073072,1754911524607307274,0,0,18
1754911524.627175,1754911524627174980,0,0,18
1754911524.6475315,1754911524647531427,0,0,18
1754911524.6674078,1754911524667407672,0,0,18
1754911524.6881773,1754911524688177442,0,0,18
1754911524.7074234,1754911524707423451,0,0,18
1754911524.7274127,1754911524727412720,0,0,18
1754911524.7474067,1754911524747406693,0,0,18
1754911524.767231,1754911524767231085,0,0,18
1754911524.7882977,1754911524788297604,0,0,18
1754911524.8074756,1754911524807475553,0,0,18
1754911524.8272617,1754911524827261626,0,0,18
1754911524.847326,1754911524847326150,0,0,18
1754911524.8672857,1754911524867285823,0,0,18
1754911524.8881562,1754911524888156233,0,0,18
1754911524.9075902,1754911524907590188,0,0,18
1754911524.9271972,1754911524927197099,0,0,18
1754911524.947257,1754911524947257005,0,0,18
1754911524.9672348,1754911524967234879,0,0,18
1754911524.998026,1754911524998025995,0,0,18
1754911525.0024095,1754911525002409484,0,0,18
1754911525.1073656,1754911525107365690,0,0,18
1754911525.1273115,1754911525127311539,0,0,18
1754911525.1472654,1754911525147265322,0,0,18
1754911525.1671748,1754911525167174839,0,0,18
1754911525.1882062,1754911525188206309,0,0,18
1754911525.2073188,1754911525207318891,0,0,18
1754911525.2272303,1754911525227230397,0,0,18
1754911525.2472363,1754911525247236333,0,0,18
1754911525.267229,1754911525267229078,0,0,18
1754911525.288278,1754911525288278165,0,0,18
1754911525.3073454,1754911525307345480,0,0,18
1754911525.3272336,1754911525327233516,0,0,18
1754911525.3473933,1754911525347393245,0,0,18
1754911525.367318,1754911525367317802,0,0,18
1754911525.3882914,1754911525388291347,0,0,18
1754911525.4073758,1754911525407375857,0,0,18
1754911525.427267,1754911525427267059,0,0,18
1754911525.447453,1754911525447452938,0,0,18
1754911525.4673684,1754911525467368447,0,0,18
1754911525.487909,1754911525487909015,0,0,18
1754911525.5075786,1754911525507578620,0,0,18
1754911525.5272195,1754911525527219522,0,0,18
1754911525.5471761,1754911525547176145,0,0,18
1754911525.5671496,1754911525567149522,0,0,18
1754911525.588173,1754911525588172945,0,0,18
1754911525.6073444,1754911525607344467,0,0,18
1754911525.627204,1754911525627203860,0,0,18
1754911525.6471906,1754911525647190666,0,0,18
1754911525.6675158,1754911525667515771,0,0,18
1754911525.6881435,1754911525688143609,0,0,18
1754911525.7072582,1754911525707258320,0,0,18
1754911525.7272089,1754911525727208894,0,0,18
1754911525.7472537,1754911525747253651,0,0,18
1754911525.7671845,1754911525767184460,0,0,18
1754911525.7881641,1754911525788164171,0,0,18
1754911525.8072066,1754911525807206524,0,0,18
1754911525.8272183,1754911525827218367,0,0,18
1754911525.8471615,1754911525847161519,0,0,18
1754911525.8674507,1754911525867450606,0,0,18
1754911525.8881452,1754911525888145192,0,0,18
1754911525.9073224,1754911525907322298,0,0,18
1754911525.9274602,1754911525927460194,0,0,18
1754911525.9473195,1754911525947319470,0,0,18
1754911525.9673638,1754911525967363838,0,0,18
1754911525.9967291,1754911525996729232,0,0,18
1754911526.0021954,1754911526002195354,0,0,18
1754911526.1072373,1754911526107237300,0,0,18
1754911526.1272569,1754911526127256942,0,0,18
1754911526.1472187,1754911526147218778,0,0,18
1754911526.1671312,1754911526167131202,0,0,18
1754911526.1884162,1754911526188416264,0,0,18
1754911526.2074645,1754911526207464378,0,0,18
1754911526.227373,1754911526227372854,0,0,18
1754911526.2471683,1754911526247168258,0,0,18
1754911526.267175,1754911526267174877,0,0,18
1754911526.2881882,1754911526288188294,0,0,18
1754911526.3073006,1754911526307300476,0,0,18
1754911526.3273048,1754911526327304748,0,0,18
1754911526.3472319,1754911526347231913,0,0,18
1754911526.3672059,1754911526367205845,0,0,18
1754911526.3881915,1754911526388191347,0,0,18
1754911526.4072778,1754911526407277782,0,0,18
1754911526.42712,1754911526427119962,0,0,18
1754911526.447161,1754911526447160895,0,0,18
1754911526.4672034,1754911526467203330,0,0,18
1754911526.487838,1754911526487837957,0,0,18
1754911526.50734,1754911526507339836,0,0,18
1754911526.527554,1754911526527553976,0,0,18
1754911526.5473673,1754911526547367312,0,0,18
1754911526.5672455,1754911526567245560,0,0,18
1754911526.588223,1754911526588222896,0,0,18
1754911526.6072845,1754911526607284645,0,0,18
1754911526.627218,1754911526627218027,0,0,18
1754911526.6477745,1754911526647774489,0,0,18
1754911526.6674726,1754911526667472613,0,0,18
1754911526.6883101,1754911526688310245,0,0,18
1754911526.7074533,1754911526707453300,0,0,18
1754911526.7274384,1754911526727438480,0,0,18
1754911526.747368,1754911526747368037,0,0,18
1754911526.7672489,1754911526767248781,0,0,18
1754911526.788255,1754911526788254972,0,0,18
1754911526.8074226,1754911526807422736,0,0,18
1754911526.8273394,1754911526827339298,0,0,18
1754911526.847289,1754911526847289101,0,0,18
1754911526.867446,1754911526867445910,0,0,18
1754911526.8882048,1754911526888204785,0,0,18
1754911526.907302,1754911526907301889,0,0,18
1754911526.9273431,1754911526927343157,0,0,18
1754911526.9473011,1754911526947301069,0,0,18
1754911526.967587,1754911526967586901,0,0,18
1754911526.9975848,1754911526997584912,0,0,18
1754911527.0017688,1754911527001768893,0,0,18
1754911527.10761,1754911527107609949,0,0,18
1754911527.1275544,1754911527127554307,0,0,18
1754911527.1474974,1754911527147497301,0,0,18
1754911527.1674387,1754911527167438646,0,0,18
1754911527.188271,1754911527188271031,0,0,18
1754911527.2073576,1754911527207357672,0,0,18
1754911527.227283,1754911527227283048,0,0,18
1754911527.2472346,1754911527247234476,0,0,18
1754911527.267308,1754911527267308037,0,0,18
1754911527.2884758,1754911527288475854,0,0,18
1754911527.3074846,1754911527307484520,0,0,18
1754911527.3273933,1754911527327393198,0,0,18
1754911527.3473527,1754911527347352684,0,0,18
1754911527.3673887,1754911527367388748,0,0,18
1754911527.3883748,1754911527388374740,0,0,18
1754911527.4073842,1754911527407384117,0,0,18
1754911527.4273195,1754911527427319502,0,0,18
1754911527.4474473,1754911527447447367,0,0,18
1754911527.4672313,1754911527467231364,0,0,18
1754911527.488106,1754911527488106040,0,0,18
1754911527.5073583,1754911527507358379,0,0,18
